"","tourney_name","tourney_id","name","link","display"
"11830","NAQT Southeast Sectional",1878,"Playoffs","https://hsquizbowl.org/db/tournaments/1878/stats/playoffs/individuals","NAQT Southeast Sectional <1878> - Playoffs"
"11831","Arizona Quizbowl Association - Southwestern SCT",1877,"Full Stats","https://hsquizbowl.org/db/tournaments/1877/stats/full_stats/individuals","Arizona Quizbowl Association - Southwestern SCT <1877> - Full Stats"
"11832","Winter Invitational Tournament (WIT)",1876,"All Games","https://hsquizbowl.org/db/tournaments/1876/stats/all_games/individuals","Winter Invitational Tournament (WIT) <1876> - All Games"
"11833","2014 MOQBA Winter Invitational-Northeast site",1873,"All Games","https://hsquizbowl.org/db/tournaments/1873/stats/all_games/individuals","2014 MOQBA Winter Invitational-Northeast site <1873> - All Games"
"11834","Penn Bowl - Online Mirror",1872,"Prelims","https://hsquizbowl.org/db/tournaments/1872/stats/prelims/individuals","Penn Bowl - Online Mirror <1872> - Prelims"
"11835","Penn Bowl - Online Mirror",1872,"Finals","https://hsquizbowl.org/db/tournaments/1872/stats/finals/individuals","Penn Bowl - Online Mirror <1872> - Finals"
"11836","Tulane Fall 2013",1871,"All Games","https://hsquizbowl.org/db/tournaments/1871/stats/all_games/individuals","Tulane Fall 2013 <1871> - All Games"
"11837","2014 NAQT SCT Central @ Truman State",1865,"Division I","https://hsquizbowl.org/db/tournaments/1865/stats/division_i/individuals","2014 NAQT SCT Central @ Truman State <1865> - Division I"
"11838","2014 NAQT SCT Central @ Truman State",1865,"Division II","https://hsquizbowl.org/db/tournaments/1865/stats/division_ii/individuals","2014 NAQT SCT Central @ Truman State <1865> - Division II"
"11839","UW Fall Classic 2013",1864,"Prelims","https://hsquizbowl.org/db/tournaments/1864/stats/prelims/individuals","UW Fall Classic 2013 <1864> - Prelims"
"11840","UW Fall Classic 2013",1864,"Finals","https://hsquizbowl.org/db/tournaments/1864/stats/finals/individuals","UW Fall Classic 2013 <1864> - Finals"
"11841","2013 South Range Academic Challenge",1863,"Prelims","https://hsquizbowl.org/db/tournaments/1863/stats/prelims/individuals","2013 South Range Academic Challenge <1863> - Prelims"
"11842","2013 South Range Academic Challenge",1863,"SRAC Complete","https://hsquizbowl.org/db/tournaments/1863/stats/srac_complete/individuals","2013 South Range Academic Challenge <1863> - SRAC Complete"
"11843","2013 South Range Academic Challenge",1863,"SRAC JV","https://hsquizbowl.org/db/tournaments/1863/stats/srac_jv/individuals","2013 South Range Academic Challenge <1863> - SRAC JV"
"11844","2013 Penn Bowl at MIT",1862,"Prelims Rounds 1-5","https://hsquizbowl.org/db/tournaments/1862/stats/prelims_rounds_1-5/individuals","2013 Penn Bowl at MIT <1862> - Prelims Rounds 1-5"
"11845","2013 Penn Bowl at MIT",1862,"Prelims","https://hsquizbowl.org/db/tournaments/1862/stats/prelims/individuals","2013 Penn Bowl at MIT <1862> - Prelims"
"11846","2013 Penn Bowl at MIT",1862,"Combined","https://hsquizbowl.org/db/tournaments/1862/stats/combined/individuals","2013 Penn Bowl at MIT <1862> - Combined"
"11847","2013 Penn Bowl",1861,"Prelims","https://hsquizbowl.org/db/tournaments/1861/stats/prelims/individuals","2013 Penn Bowl <1861> - Prelims"
"11848","2013 Penn Bowl",1861,"Playoffs","https://hsquizbowl.org/db/tournaments/1861/stats/playoffs/individuals","2013 Penn Bowl <1861> - Playoffs"
"11849","2013 Penn Bowl",1861,"All Games","https://hsquizbowl.org/db/tournaments/1861/stats/all_games/individuals","2013 Penn Bowl <1861> - All Games"
"11850","Floridian High School Winter Invitational",1860,"Prelims","https://hsquizbowl.org/db/tournaments/1860/stats/prelims/individuals","Floridian High School Winter Invitational <1860> - Prelims"
"11851","Floridian High School Winter Invitational",1860,"Playoffs","https://hsquizbowl.org/db/tournaments/1860/stats/playoffs/individuals","Floridian High School Winter Invitational <1860> - Playoffs"
"11852","Floridian High School Winter Invitational",1860,"All Games","https://hsquizbowl.org/db/tournaments/1860/stats/all_games/individuals","Floridian High School Winter Invitational <1860> - All Games"
"11853","2014 NAQT SCT East",1858,"Entire Tournament (Bracketed)","https://hsquizbowl.org/db/tournaments/1858/stats/entire_tournament_%28bracketed/individuals","2014 NAQT SCT East <1858> - Entire Tournament (Bracketed)"
"11854","2014 NAQT SCT East",1858,"Prelims","https://hsquizbowl.org/db/tournaments/1858/stats/prelims/individuals","2014 NAQT SCT East <1858> - Prelims"
"11855","2014 NAQT SCT East",1858,"Entire Tournament","https://hsquizbowl.org/db/tournaments/1858/stats/entire_tournament/individuals","2014 NAQT SCT East <1858> - Entire Tournament"
"11856","2013 Columbus City Academic League",1857,"All reported rounds","https://hsquizbowl.org/db/tournaments/1857/stats/all_reported_rounds/individuals","2013 Columbus City Academic League <1857> - All reported rounds"
"11857","NAQT SCT Mid-Atlantic",1856,"All Games","https://hsquizbowl.org/db/tournaments/1856/stats/all_games/individuals","NAQT SCT Mid-Atlantic <1856> - All Games"
"11858","California Cup #2",1854,"JV Prelims","https://hsquizbowl.org/db/tournaments/1854/stats/jv_prelims/individuals","California Cup #2 <1854> - JV Prelims"
"11859","California Cup #2",1854,"JV All Games","https://hsquizbowl.org/db/tournaments/1854/stats/jv_all_games/individuals","California Cup #2 <1854> - JV All Games"
"11860","California Cup #2",1854,"Varsity All Games","https://hsquizbowl.org/db/tournaments/1854/stats/varsity_all_games/individuals","California Cup #2 <1854> - Varsity All Games"
"11861","California Cup #1",1853,"JV Prelims","https://hsquizbowl.org/db/tournaments/1853/stats/jv_prelims/individuals","California Cup #1 <1853> - JV Prelims"
"11862","California Cup #1",1853,"JV All Games","https://hsquizbowl.org/db/tournaments/1853/stats/jv_all_games/individuals","California Cup #1 <1853> - JV All Games"
"11863","California Cup #1",1853,"Varsity Prelims","https://hsquizbowl.org/db/tournaments/1853/stats/varsity_prelims/individuals","California Cup #1 <1853> - Varsity Prelims"
"11864","California Cup #1",1853,"Varsity All Games","https://hsquizbowl.org/db/tournaments/1853/stats/varsity_all_games/individuals","California Cup #1 <1853> - Varsity All Games"
"11865","WHAT",1839,"All Games","https://hsquizbowl.org/db/tournaments/1839/stats/all_games/individuals","WHAT <1839> - All Games"
"11866","Detroit Catholic Central Fall Middle School Tournament",1838,"Combined","https://hsquizbowl.org/db/tournaments/1838/stats/combined/individuals","Detroit Catholic Central Fall Middle School Tournament <1838> - Combined"
"11867","Alberta Quizbowl Tournament III",1772,"Round 7","https://hsquizbowl.org/db/tournaments/1772/stats/round_7/individuals","Alberta Quizbowl Tournament III <1772> - Round 7"
"11868","Alberta Quizbowl Tournament III",1772,"Final","https://hsquizbowl.org/db/tournaments/1772/stats/final/individuals","Alberta Quizbowl Tournament III <1772> - Final"
"11869","Delta Burke Mirror",1771,"Delta Burke Combined","https://hsquizbowl.org/db/tournaments/1771/stats/delta_burke_combined/individuals","Delta Burke Mirror <1771> - Delta Burke Combined"
"11870","Delta Burke Mirror",1771,"Delta Burke All Games","https://hsquizbowl.org/db/tournaments/1771/stats/delta_burke_all_games/individuals","Delta Burke Mirror <1771> - Delta Burke All Games"
"11871","East Palestine Interscholastic Competition of Wisdom, Intelligence, and kNowledge",1770,"All games","https://hsquizbowl.org/db/tournaments/1770/stats/all_games/individuals","East Palestine Interscholastic Competition of Wisdom, Intelligence, and kNowledge <1770> - All games"
"11872","Penn Bowl at Rice",1769,"Stats","https://hsquizbowl.org/db/tournaments/1769/stats/stats/individuals","Penn Bowl at Rice <1769> - Stats"
"11873","Delta Burke Mirror - Jefferson CC",1768,"All Games","https://hsquizbowl.org/db/tournaments/1768/stats/all_games/individuals","Delta Burke Mirror - Jefferson CC <1768> - All Games"
"11874","Bobcat Challenge",1766,"Bobcat Challenge 2014","https://hsquizbowl.org/db/tournaments/1766/stats/bobcat_challenge_2014/individuals","Bobcat Challenge <1766> - Bobcat Challenge 2014"
"11875","DRAGOON at Yale",1765,"Prelims","https://hsquizbowl.org/db/tournaments/1765/stats/prelims/individuals","DRAGOON at Yale <1765> - Prelims"
"11876","DRAGOON at Yale",1765,"Playoffs","https://hsquizbowl.org/db/tournaments/1765/stats/playoffs/individuals","DRAGOON at Yale <1765> - Playoffs"
"11877","DRAGOON at Yale",1765,"Combined","https://hsquizbowl.org/db/tournaments/1765/stats/combined/individuals","DRAGOON at Yale <1765> - Combined"
"11878","Niles West Varsity III",1764,"Prelims","https://hsquizbowl.org/db/tournaments/1764/stats/prelims/individuals","Niles West Varsity III <1764> - Prelims"
"11879","Niles West Varsity III",1764,"Playoffs","https://hsquizbowl.org/db/tournaments/1764/stats/playoffs/individuals","Niles West Varsity III <1764> - Playoffs"
"11880","Niles West Varsity III",1764,"Combined","https://hsquizbowl.org/db/tournaments/1764/stats/combined/individuals","Niles West Varsity III <1764> - Combined"
"11881","Amador Valley Novice",1762,"All Games","https://hsquizbowl.org/db/tournaments/1762/stats/all_games/individuals","Amador Valley Novice <1762> - All Games"
"11882","Collegiate Novice",1761,"Final Stats","https://hsquizbowl.org/db/tournaments/1761/stats/final_stats/individuals","Collegiate Novice <1761> - Final Stats"
"11883","Brown MFT Mirror",1760,"Combined","https://hsquizbowl.org/db/tournaments/1760/stats/combined/individuals","Brown MFT Mirror <1760> - Combined"
"11884","Brown MFT Mirror",1760,"Prelims","https://hsquizbowl.org/db/tournaments/1760/stats/prelims/individuals","Brown MFT Mirror <1760> - Prelims"
"11885","Fall Kickoff Tournament at Ohio State",1759,"After 5","https://hsquizbowl.org/db/tournaments/1759/stats/after_5/individuals","Fall Kickoff Tournament at Ohio State <1759> - After 5"
"11886","Fall Kickoff Tournament at Ohio State",1759,"FInal","https://hsquizbowl.org/db/tournaments/1759/stats/final/individuals","Fall Kickoff Tournament at Ohio State <1759> - FInal"
"11887","Ohio FKT at Hubbard",1758,"Afternoon Brackets","https://hsquizbowl.org/db/tournaments/1758/stats/afternoon_brackets/individuals","Ohio FKT at Hubbard <1758> - Afternoon Brackets"
"11888","Ohio FKT at Hubbard",1758,"Morning Brackets","https://hsquizbowl.org/db/tournaments/1758/stats/morning_brackets/individuals","Ohio FKT at Hubbard <1758> - Morning Brackets"
"11889","Delta Burke mirror",1756,"Full","https://hsquizbowl.org/db/tournaments/1756/stats/full/individuals","Delta Burke mirror <1756> - Full"
"11890","ACF Fall 2013 Eastern Canada",1755,"Prelims","https://hsquizbowl.org/db/tournaments/1755/stats/prelims/individuals","ACF Fall 2013 Eastern Canada <1755> - Prelims"
"11891","ACF Fall 2013 Eastern Canada",1755,"Combined","https://hsquizbowl.org/db/tournaments/1755/stats/combined/individuals","ACF Fall 2013 Eastern Canada <1755> - Combined"
"11892","DRAGOON @ Texas A&M",1752,"All Games","https://hsquizbowl.org/db/tournaments/1752/stats/all_games/individuals","DRAGOON @ Texas A&M <1752> - All Games"
"11893","SCOP Novice Middle School Tournament",1751,"All Games","https://hsquizbowl.org/db/tournaments/1751/stats/all_games/individuals","SCOP Novice Middle School Tournament <1751> - All Games"
"11894","SCOP Novice Mirror at Dorman",1750,"All Games","https://hsquizbowl.org/db/tournaments/1750/stats/all_games/individuals","SCOP Novice Mirror at Dorman <1750> - All Games"
"11895","Missouri Open",1749,"All Games","https://hsquizbowl.org/db/tournaments/1749/stats/all_games/individuals","Missouri Open <1749> - All Games"
"11896","AQA November NAQT Qualifier",1748,"Round Robin","https://hsquizbowl.org/db/tournaments/1748/stats/round_robin/individuals","AQA November NAQT Qualifier <1748> - Round Robin"
"11897","AQA November NAQT Qualifier",1748,"Novice Playoffs","https://hsquizbowl.org/db/tournaments/1748/stats/novice_playoffs/individuals","AQA November NAQT Qualifier <1748> - Novice Playoffs"
"11898","AQA November NAQT Qualifier",1748,"Novice Tiebreakers","https://hsquizbowl.org/db/tournaments/1748/stats/novice_tiebreakers/individuals","AQA November NAQT Qualifier <1748> - Novice Tiebreakers"
"11899","2013 ACF Fall",1746,"All games","https://hsquizbowl.org/db/tournaments/1746/stats/all_games/individuals","2013 ACF Fall <1746> - All games"
"11900","ACF Fall South 2012 - Corrected Stats",1744,"Prelims","https://hsquizbowl.org/db/tournaments/1744/stats/prelims/individuals","ACF Fall South 2012 - Corrected Stats <1744> - Prelims"
"11901","ACF Fall South 2012 - Corrected Stats",1744,"Playoffs","https://hsquizbowl.org/db/tournaments/1744/stats/playoffs/individuals","ACF Fall South 2012 - Corrected Stats <1744> - Playoffs"
"11902","ACF Fall South 2012 - Corrected Stats",1744,"Combined","https://hsquizbowl.org/db/tournaments/1744/stats/combined/individuals","ACF Fall South 2012 - Corrected Stats <1744> - Combined"
"11903","Three Trails Tournament",1743,"Prelims","https://hsquizbowl.org/db/tournaments/1743/stats/prelims/individuals","Three Trails Tournament <1743> - Prelims"
"11904","Three Trails Tournament",1743,"Playoffs","https://hsquizbowl.org/db/tournaments/1743/stats/playoffs/individuals","Three Trails Tournament <1743> - Playoffs"
"11905","Three Trails Tournament",1743,"All Games","https://hsquizbowl.org/db/tournaments/1743/stats/all_games/individuals","Three Trails Tournament <1743> - All Games"
"11906","William Chrisman JV Fall Classic",1741,"Prelims","https://hsquizbowl.org/db/tournaments/1741/stats/prelims/individuals","William Chrisman JV Fall Classic <1741> - Prelims"
"11907","William Chrisman JV Fall Classic",1741,"Championship Rounds","https://hsquizbowl.org/db/tournaments/1741/stats/championship_rounds/individuals","William Chrisman JV Fall Classic <1741> - Championship Rounds"
"11908","William Chrisman JV Fall Classic",1741,"All Games","https://hsquizbowl.org/db/tournaments/1741/stats/all_games/individuals","William Chrisman JV Fall Classic <1741> - All Games"
"11909","2013 JV/Novice  Jag Bowl",1740,"JVNJB 2013 Full Stats","https://hsquizbowl.org/db/tournaments/1740/stats/jvnjb_2013_full_stats/individuals","2013 JV/Novice  Jag Bowl <1740> - JVNJB 2013 Full Stats"
"11910","2013 JV/Novice  Jag Bowl",1740,"JVNJB Final Four Round Robin","https://hsquizbowl.org/db/tournaments/1740/stats/jvnjb_final_four_round_robin/individuals","2013 JV/Novice  Jag Bowl <1740> - JVNJB Final Four Round Robin"
"11911","Missouri Open Mirror",1739,"All games","https://hsquizbowl.org/db/tournaments/1739/stats/all_games/individuals","Missouri Open Mirror <1739> - All games"
"11912","Solon Individual Tournament",1738,"All Games","https://hsquizbowl.org/db/tournaments/1738/stats/all_games/individuals","Solon Individual Tournament <1738> - All Games"
"11913","MAD",1737,"prelims","https://hsquizbowl.org/db/tournaments/1737/stats/prelims/individuals","MAD <1737> - prelims"
"11914","MAD",1737,"Finals","https://hsquizbowl.org/db/tournaments/1737/stats/finals/individuals","MAD <1737> - Finals"
"11915","MAD",1737,"COMBINED","https://hsquizbowl.org/db/tournaments/1737/stats/combined/individuals","MAD <1737> - COMBINED"
"11916","SCOP Novice mirror",1736,"All Games","https://hsquizbowl.org/db/tournaments/1736/stats/all_games/individuals","SCOP Novice mirror <1736> - All Games"
"11917","Quizcat III",1733,"All Games","https://hsquizbowl.org/db/tournaments/1733/stats/all_games/individuals","Quizcat III <1733> - All Games"
"11918","Quizkitten IV",1732,"All Games","https://hsquizbowl.org/db/tournaments/1732/stats/all_games/individuals","Quizkitten IV <1732> - All Games"
"11919","AQA September NAQT Qualifier",1731,"Preliminary Results (AM)","https://hsquizbowl.org/db/tournaments/1731/stats/preliminary_results_%28am%29/individuals","AQA September NAQT Qualifier <1731> - Preliminary Results (AM)"
"11920","AQA September NAQT Qualifier",1731,"All Round Results","https://hsquizbowl.org/db/tournaments/1731/stats/all_round_results/individuals","AQA September NAQT Qualifier <1731> - All Round Results"
"11921","AQA September NAQT Qualifier",1731,"Playoff Results (PM)","https://hsquizbowl.org/db/tournaments/1731/stats/playoff_results_%28pm%29/individuals","AQA September NAQT Qualifier <1731> - Playoff Results (PM)"
